,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 reading minus zero (mV),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
867,2025-01-16 22:19:51,0.0,74.7,43.4,No Reading,On,1,14.350839487023615,5.99267578583119,0.024,12.130473815992518,0.992,0.04315109656301147,1.421,191.054,7.378,1.005,3.269,13.6747,7.0931,0.9281,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,79.7,Air,Air,217.9,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,94.56666666666666,1.576111111111111,30.6,14.350839487023615,60.0,37.37,01-16-25 Base Case
868,2025-01-16 22:20:01,0.0,74.7,43.5,No Reading,On,1,14.391551133219071,5.9904954708631974,0.06,12.116960480367716,3.074,0.04074347288875041,1.515,191.054,6.132,1.005,3.269,13.6756,7.6462,0.9288,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,217.9,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,94.73333333333335,1.5788888888888892,30.6,14.391551133219071,60.0,37.37,01-16-25 Base Case
869,2025-01-16 22:20:11,0.0,74.8,43.4,No Reading,On,1,14.420810867124143,6.042866673268871,0.06,12.136714479413598,3.074,0.04247573955084222,1.515,191.054,6.132,1.005,3.269,13.6736,6.9488,0.9295,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,81.7,Air,Air,217.9,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,94.9,1.5816666666666668,30.699999999999996,14.420810867124143,60.0,37.37,01-16-25 Base Case
870,2025-01-16 22:20:21,0.0,74.7,43.4,No Reading,On,1,14.447613736743607,5.774453541640674,0.105,12.188085346537742,2.692,0.04038746756082345,1.534,191.054,8.419,1.005,3.269,13.6723,7.5845,0.9281,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,74.8,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,95.06666666666666,1.5844444444444443,30.6,14.447613736743607,60.0,37.37,01-16-25 Base Case
871,2025-01-16 22:20:31,0.0,74.9,43.5,No Reading,On,1,14.460096120411503,5.571805387187281,0.081,12.194785855038578,2.452,0.038764544540565826,1.571,191.054,4.793,1.005,3.269,13.6778,8.3596,0.9287,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,95.23333333333335,1.5872222222222225,30.800000000000004,14.460096120411503,60.0,37.37,01-16-25 Base Case
872,2025-01-16 22:20:41,0.0,74.8,43.5,No Reading,On,1,14.45842171293916,5.333767179091688,0.045,12.188881957155099,1.623,0.027361606683804662,1.381,191.054,5.903,1.005,3.269,13.6754,7.9788,0.9275,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,80.5,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.88,95.4,1.59,30.699999999999996,14.45842171293916,60.0,37.37,01-16-25 Base Case
873,2025-01-16 22:20:51,0.0,74.8,43.4,No Reading,On,1,14.449266733686754,5.157157900366415,-0.003,12.179679721992672,2.382,0.017390126997739175,1.502,191.054,5.653,1.005,3.269,13.6791,6.8708,0.9239,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,81.2,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.87,95.56666666666666,1.5927777777777776,30.699999999999996,14.449266733686754,60.0,37.37,01-16-25 Base Case
874,2025-01-16 22:21:01,0.0,74.8,43.4,No Reading,On,1,14.441475858044901,5.141337809713128,-0.003,12.171377302385405,2.382,0.020361609993763685,1.502,191.054,5.653,1.005,3.269,13.6787,6.511,0.9255,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,83.0,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.88,95.73333333333335,1.5955555555555558,30.699999999999996,14.441475858044901,60.0,37.37,01-16-25 Base Case
875,2025-01-16 22:21:11,0.0,74.7,43.5,No Reading,On,1,14.454981470767072,5.220468617321484,0.102,12.135425478250701,2.813,0.027027497115684473,1.371,191.054,6.594,1.005,3.269,13.6916,7.4475,0.9258,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,81.2,Air,Air,217.9,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,95.9,1.5983333333333334,30.6,14.454981470767072,60.0,37.37,01-16-25 Base Case
876,2025-01-16 22:21:21,0.0,74.8,43.5,No Reading,On,1,14.497726854728151,5.1346155808537155,0.136,12.077410200186945,1.747,0.033695435659760076,1.542,191.054,6.788,1.005,3.269,13.6842,8.3282,0.9284,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,82.3,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.87,96.06666666666666,1.6011111111111112,30.699999999999996,14.497726854728151,60.0,37.37,01-16-25 Base Case
877,2025-01-16 22:21:31,0.0,74.8,43.5,No Reading,On,1,14.521306508617327,5.0765685482336425,0.118,12.051529177493567,1.584,0.03743499001793654,1.499,191.054,6.843,1.005,3.269,13.6725,8.3219,0.9283,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,80.4,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.88,96.23333333333335,1.6038888888888891,30.699999999999996,14.521306508617327,60.0,37.37,01-16-25 Base Case
878,2025-01-16 22:21:41,0.0,74.7,43.4,No Reading,On,1,14.514223477145523,5.081922986473881,0.053,12.054781791511193,2.918,0.04002923320895524,1.574,191.043,7.355,1.005,3.269,13.6797,7.689,0.9292,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,80.7,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,96.4,1.6066666666666667,30.6,14.514223477145523,60.0,37.37,01-16-25 Base Case
879,2025-01-16 22:21:51,0.0,74.8,43.4,No Reading,On,1,14.491987003264926,5.064527930503731,0.053,12.030451101212687,2.918,0.048564680970149265,1.574,191.043,7.355,1.005,3.269,13.6808,7.4894,0.9297,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.5,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,96.56666666666666,1.6094444444444445,30.699999999999996,14.491987003264926,60.0,37.37,01-16-25 Base Case
880,2025-01-16 22:22:01,0.0,74.8,43.4,No Reading,On,1,14.518055848551121,5.113425124658283,0.04,12.080638390064829,2.481,0.05671944770756854,1.614,190.978,7.154,1.005,3.27,13.6798,6.9903,0.9299,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,76.8,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,96.73333333333335,1.6122222222222224,30.699999999999996,14.518055848551121,60.0,37.37,01-16-25 Base Case
881,2025-01-16 22:22:11,0.0,74.8,43.5,No Reading,On,1,14.50914156209558,5.046258312387931,0.104,12.06630147166134,1.467,0.04545621743197947,1.436,190.978,6.815,1.005,3.27,13.6836,7.2992,0.9315,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,75.9,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,96.9,1.615,30.699999999999996,14.50914156209558,60.0,37.37,01-16-25 Base Case
882,2025-01-16 22:22:21,0.0,74.7,43.4,No Reading,On,1,14.470265346612614,5.053623861931863,-0.001,12.011952789662432,2.48,0.031581629141654355,1.59,190.978,6.751,1.005,3.269,13.6754,7.5172,0.9301,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,83.3,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,97.06666666666666,1.6177777777777778,30.6,14.470265346612614,60.0,37.37,01-16-25 Base Case
883,2025-01-16 22:22:31,0.0,74.8,43.4,No Reading,On,1,14.419885857142857,5.279773785714286,-0.001,11.958221857142856,2.48,0.029665428571428565,1.59,190.978,6.751,1.005,3.269,13.6718,7.6717,0.9293,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,82.5,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,97.23333333333335,1.6205555555555557,30.699999999999996,14.419885857142857,60.0,37.37,01-16-25 Base Case
884,2025-01-16 22:22:41,0.0,74.7,43.4,No Reading,On,1,14.421454637326686,5.398768177364076,0.027,11.972571444305967,1.806,0.02192746315625488,1.552,190.932,7.833,1.005,3.269,13.6773,8.0787,0.9293,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.6,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,97.4,1.6233333333333335,30.6,14.421454637326686,60.0,37.37,01-16-25 Base Case
885,2025-01-16 22:22:51,0.0,74.7,43.4,No Reading,On,1,14.45426542221009,5.482003711377993,-0.005,11.981462067222958,2.381,0.02281751002105592,1.641,190.902,7.431,1.005,3.269,13.6725,7.0284,0.925,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.8,N2,Setpoint,80.0,N2,Setpoint,80.0,74.4,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,97.56666666666666,1.626111111111111,30.6,14.45426542221009,60.0,37.37,01-16-25 Base Case
886,2025-01-16 22:23:01,0.0,74.8,43.5,No Reading,On,1,14.498723157119477,5.553288820434885,0.131,11.974636794014495,1.677,0.020053587327566014,1.57,190.902,6.611,1.005,3.268,13.6679,8.2325,0.9266,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,97.73333333333335,1.628888888888889,30.699999999999996,14.498723157119477,60.0,37.37,01-16-25 Base Case
887,2025-01-16 22:23:11,0.0,74.7,43.5,No Reading,On,1,14.531724146852603,5.605107208631973,0.09,11.957982950218137,2.692,0.011629276955437806,1.457,190.902,7.469,1.005,3.268,13.6771,7.17,0.9247,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,75.7,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,97.9,1.6316666666666668,30.6,14.531724146852603,60.0,37.37,01-16-25 Base Case
888,2025-01-16 22:23:21,0.0,74.9,43.4,No Reading,On,1,14.51704434005921,5.60583796587722,0.09,11.951277590292927,2.692,0.0016098004830165658,1.457,190.902,7.469,1.005,3.268,13.6705,7.2415,0.9248,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,79.5,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,98.06666666666666,1.6344444444444444,30.800000000000004,14.51704434005921,60.0,37.37,01-16-25 Base Case
889,2025-01-16 22:23:31,0.0,74.8,43.4,No Reading,On,1,14.519787617076023,5.7156394326705655,0.072,11.98391339196881,2.743,0.006793639454191036,1.479,190.902,6.798,1.005,3.267,13.6693,7.5798,0.9235,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.7,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,98.23333333333335,1.6372222222222226,30.699999999999996,14.519787617076023,60.0,37.37,01-16-25 Base Case
890,2025-01-16 22:23:41,0.0,74.8,43.4,No Reading,On,1,14.509497115969138,5.8168547548905,0.063,12.01285701223599,2.562,0.014873503390226805,1.538,190.902,8.311,1.005,3.267,13.6739,7.8593,0.9249,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.9,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,98.4,1.6400000000000001,30.699999999999996,14.509497115969138,60.0,37.37,01-16-25 Base Case
891,2025-01-16 22:23:51,0.0,74.9,43.3,No Reading,On,1,14.491812708843009,5.884641864277366,-0.011,12.024283178885858,1.666,0.015280546162836028,1.534,190.902,8.573,1.005,3.267,13.688,7.1664,0.9249,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.4,N2,Setpoint,80.0,N2,Setpoint,80.0,81.6,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,98.56666666666666,1.6427777777777777,30.800000000000004,14.491812708843009,60.0,37.37,01-16-25 Base Case
892,2025-01-16 22:24:01,0.0,74.8,43.3,No Reading,On,1,14.472788468771931,5.906858152982456,-0.011,12.007336010526316,1.666,0.0017398442105263645,1.534,190.902,8.573,1.005,3.267,13.6832,7.9375,0.9264,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,79.6,Air,Air,218.1,Setpoint,6.0,Setpoint,6.0,6.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,98.73333333333335,1.6455555555555559,30.699999999999996,14.472788468771931,60.0,37.37,01-16-25 Base Case
893,2025-01-16 22:24:11,0.0,74.8,43.5,No Reading,On,1,14.452920242651071,5.8983349561013645,0.013,11.947254139181286,1.456,-0.015492904327485402,1.585,190.902,7.488,1.005,3.267,13.6792,7.1032,0.9289,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,76.6,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,98.9,1.6483333333333334,30.699999999999996,14.452920242651071,60.0,37.37,01-16-25 Base Case
894,2025-01-16 22:24:21,0.0,74.8,43.4,No Reading,On,1,14.469033640342678,5.890131844937694,0.105,11.997000287850467,2.851,-0.01018891253894083,1.628,190.902,6.706,1.005,3.267,13.6826,6.9929,0.9291,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,80.4,Air,Air,218.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,99.06666666666666,1.651111111111111,30.699999999999996,14.469033640342678,60.0,37.37,01-16-25 Base Case
895,2025-01-16 22:24:31,0.0,74.8,43.4,No Reading,On,1,14.483464766118344,5.927018007250331,0.033,12.063980320495828,2.173,-0.0036903799017696803,1.589,190.902,6.646,1.005,3.267,13.6828,7.3109,0.931,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,80.4,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,99.23333333333335,1.6538888888888892,30.699999999999996,14.483464766118344,60.0,37.37,01-16-25 Base Case
896,2025-01-16 22:24:41,0.0,74.9,43.4,No Reading,On,1,14.49107637299236,5.990078574146265,0.033,12.102166879931389,2.173,-0.0026692856697333456,1.589,190.902,6.646,1.005,3.267,13.6889,7.2123,0.9288,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,218.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,99.4,1.6566666666666667,30.800000000000004,14.49107637299236,60.0,37.37,01-16-25 Base Case
897,2025-01-16 22:24:51,0.0,74.8,43.4,No Reading,On,1,14.501265831903945,6.020023217838765,0.093,12.072235490566037,1.976,-0.008817734133790722,1.639,190.902,8.791,1.005,3.267,13.6888,7.192,0.9295,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.5,N2,Setpoint,80.0,N2,Setpoint,80.0,80.3,Air,Air,218.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.9,99.56666666666666,1.6594444444444443,30.699999999999996,14.501265831903945,60.0,37.37,01-16-25 Base Case
898,2025-01-16 22:25:01,0.0,74.8,43.4,No Reading,On,1,14.450117639104755,6.033788628846751,0.047,12.077949808517252,1.116,-0.01719014951818465,1.627,190.902,7.815,1.005,3.267,13.6827,7.833,0.9293,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,82.1,Air,Air,218.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,31.89,99.73333333333335,1.6622222222222225,30.699999999999996,14.450117639104755,60.0,37.37,01-16-25 Base Case
